Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,GapToPrev,Is_Following,CleanMax,Slipstream_Delta,Dirty_Air_Tax
0 days 00:59:25.957000,TSU,22,0 days 00:01:37.737000,1.0,1.0,0 days 00:57:59.502000,,,0 days 00:00:31.870000,0 days 00:00:24.586000,,0 days 00:59:01.489000,0 days 00:59:26.166000,252.0,233.0,246.0,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:57:47.946000,,1,20.0,False,,False,False,0.527,1,355.0,,16.556999999999988
0 days 01:00:51.521000,TSU,22,0 days 00:01:25.564000,2.0,1.0,,,0 days 00:00:30.784000,0 days 00:00:31.029000,0 days 00:00:23.751000,0 days 00:59:56.764000,0 days 01:00:27.793000,0 days 01:00:51.544000,241.0,235.0,250.0,290.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:59:25.957000,,1,20.0,False,,False,True,0.761,1,355.0,-65.0,4.383999999999986
0 days 01:02:15.544000,TSU,22,0 days 00:01:24.023000,3.0,1.0,,,0 days 00:00:30.227000,0 days 00:00:30.418000,0 days 00:00:23.378000,0 days 01:01:21.771000,0 days 01:01:52.189000,0 days 01:02:15.567000,275.0,237.0,252.0,306.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:51.521000,,1,20.0,False,,False,True,0.504,1,355.0,-49.0,2.8429999999999893
0 days 01:03:39.773000,TSU,22,0 days 00:01:24.229000,4.0,1.0,,,0 days 00:00:30.253000,0 days 00:00:30.419000,0 days 00:00:23.557000,0 days 01:02:45.820000,0 days 01:03:16.239000,0 days 01:03:39.796000,273.0,238.0,249.0,310.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:02:15.544000,,1,20.0,False,,False,True,0.801,1,355.0,-45.0,3.0489999999999924
0 days 01:05:04.093000,TSU,22,0 days 00:01:24.320000,5.0,1.0,,,0 days 00:00:30.104000,0 days 00:00:30.711000,0 days 00:00:23.505000,0 days 01:04:09.900000,0 days 01:04:40.611000,0 days 01:05:04.116000,267.0,237.0,250.0,306.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:03:39.773000,,1,19.0,False,,False,True,0.539,1,355.0,-49.0,3.1399999999999864
0 days 01:06:28.166000,TSU,22,0 days 00:01:24.073000,6.0,1.0,,,0 days 00:00:30.147000,0 days 00:00:30.296000,0 days 00:00:23.630000,0 days 01:05:34.263000,0 days 01:06:04.559000,0 days 01:06:28.189000,278.0,238.0,248.0,309.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:05:04.093000,,1,19.0,False,,False,True,0.841,1,355.0,-46.0,2.8929999999999865
0 days 01:07:51.918000,TSU,22,0 days 00:01:23.752000,7.0,1.0,,,0 days 00:00:29.823000,0 days 00:00:30.436000,0 days 00:00:23.493000,0 days 01:06:58.012000,0 days 01:07:28.448000,0 days 01:07:51.941000,270.0,238.0,250.0,306.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:06:28.166000,,1,19.0,False,,False,True,1.023,1,355.0,-49.0,2.5719999999999885
0 days 01:09:15.519000,TSU,22,0 days 00:01:23.601000,8.0,1.0,,,0 days 00:00:29.685000,0 days 00:00:30.346000,0 days 00:00:23.570000,0 days 01:08:21.626000,0 days 01:08:51.972000,0 days 01:09:15.542000,277.0,236.0,250.0,305.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:07:51.918000,,1,19.0,False,,False,True,0.94,1,355.0,-50.0,2.4209999999999923
0 days 01:10:39.226000,TSU,22,0 days 00:01:23.707000,9.0,1.0,,,0 days 00:00:29.838000,0 days 00:00:30.262000,0 days 00:00:23.607000,0 days 01:09:45.380000,0 days 01:10:15.642000,0 days 01:10:39.249000,279.0,238.0,244.0,306.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:09:15.519000,,1,19.0,False,,False,True,1.119,1,355.0,-49.0,2.526999999999987
0 days 01:12:02.650000,TSU,22,0 days 00:01:23.424000,10.0,1.0,,,0 days 00:00:29.891000,0 days 00:00:30.024000,0 days 00:00:23.509000,0 days 01:11:09.140000,0 days 01:11:39.164000,0 days 01:12:02.673000,280.0,237.0,244.0,292.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:10:39.226000,,1,19.0,False,,False,True,1.033,1,355.0,-63.0,2.2439999999999998
0 days 01:13:26.322000,TSU,22,0 days 00:01:23.672000,11.0,1.0,,,0 days 00:00:29.804000,0 days 00:00:30.207000,0 days 00:00:23.661000,0 days 01:12:32.477000,0 days 01:13:02.684000,0 days 01:13:26.345000,281.0,238.0,244.0,,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:12:02.650000,,1,19.0,False,,False,True,1.139,1,355.0,,2.4919999999999902
0 days 01:14:50.089000,TSU,22,0 days 00:01:23.767000,12.0,1.0,,,0 days 00:00:29.968000,0 days 00:00:30.241000,0 days 00:00:23.558000,0 days 01:13:56.313000,0 days 01:14:26.554000,0 days 01:14:50.112000,280.0,239.0,246.0,291.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:13:26.322000,,1,19.0,False,,False,True,1.272,0,355.0,0.0,2.586999999999989
0 days 01:16:13.727000,TSU,22,0 days 00:01:23.638000,13.0,1.0,,,0 days 00:00:29.999000,0 days 00:00:30.110000,0 days 00:00:23.529000,0 days 01:15:20.111000,0 days 01:15:50.221000,0 days 01:16:13.750000,,237.0,246.0,292.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:14:50.089000,,1,18.0,False,,False,True,2.052,0,355.0,0.0,2.4579999999999984
0 days 01:17:37.379000,TSU,22,0 days 00:01:23.652000,14.0,1.0,,,0 days 00:00:29.880000,0 days 00:00:30.037000,0 days 00:00:23.735000,0 days 01:16:43.630000,0 days 01:17:13.667000,0 days 01:17:37.402000,279.0,241.0,245.0,290.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:16:13.727000,,1,18.0,False,,False,True,0.425,1,355.0,-65.0,2.471999999999994
0 days 01:19:01.183000,TSU,22,0 days 00:01:23.804000,15.0,1.0,,,0 days 00:00:30.072000,0 days 00:00:30.076000,0 days 00:00:23.656000,0 days 01:18:07.474000,0 days 01:18:37.550000,0 days 01:19:01.206000,278.0,239.0,245.0,288.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:17:37.379000,,1,16.0,False,,False,True,2.056,0,355.0,0.0,2.6239999999999952
0 days 01:20:24.780000,TSU,22,0 days 00:01:23.597000,16.0,1.0,,,0 days 00:00:30.041000,0 days 00:00:29.810000,0 days 00:00:23.746000,0 days 01:19:31.247000,0 days 01:20:01.057000,0 days 01:20:24.803000,,240.0,244.0,,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:19:01.183000,,1,15.0,False,,False,True,2.183,0,355.0,0.0,2.4169999999999874
0 days 01:21:48.346000,TSU,22,0 days 00:01:23.566000,17.0,1.0,,,0 days 00:00:30.038000,0 days 00:00:29.937000,0 days 00:00:23.591000,0 days 01:20:54.841000,0 days 01:21:24.778000,0 days 01:21:48.369000,279.0,239.0,243.0,,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:20:24.780000,,1,15.0,False,,False,True,2.397,0,355.0,0.0,2.3859999999999957
0 days 01:23:11.961000,TSU,22,0 days 00:01:23.615000,18.0,1.0,,,0 days 00:00:29.968000,0 days 00:00:29.909000,0 days 00:00:23.738000,0 days 01:22:18.337000,0 days 01:22:48.246000,0 days 01:23:11.984000,278.0,240.0,244.0,287.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:21:48.346000,,1,14.0,False,,False,True,2.575,0,355.0,0.0,2.434999999999988
0 days 01:24:35.760000,TSU,22,0 days 00:01:23.799000,19.0,1.0,,,0 days 00:00:30.129000,0 days 00:00:30.019000,0 days 00:00:23.651000,0 days 01:23:42.113000,0 days 01:24:12.132000,0 days 01:24:35.783000,279.0,242.0,244.0,,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:23:11.961000,,1,14.0,False,,False,True,2.821,0,355.0,0.0,2.6189999999999998
0 days 01:26:03.875000,TSU,22,0 days 00:01:28.115000,20.0,1.0,,0 days 01:26:02.289000,0 days 00:00:30.579000,0 days 00:00:30.377000,0 days 00:00:27.159000,0 days 01:25:06.362000,0 days 01:25:36.739000,0 days 01:26:03.898000,280.0,238.0,,286.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:24:35.760000,,1,16.0,False,,False,False,3.947,0,355.0,0.0,6.934999999999988
0 days 01:27:44.712000,TSU,22,0 days 00:01:40.837000,21.0,2.0,0 days 01:26:23.617000,,0 days 00:00:48.203000,0 days 00:00:29.674000,0 days 00:00:22.960000,0 days 01:26:52.101000,0 days 01:27:21.775000,0 days 01:27:44.735000,270.0,241.0,246.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 01:26:03.875000,,1,20.0,False,,False,False,6.975,0,355.0,0.0,19.656999999999996
0 days 01:29:06.132000,TSU,22,0 days 00:01:21.420000,22.0,2.0,,,0 days 00:00:29.449000,0 days 00:00:29.120000,0 days 00:00:22.851000,0 days 01:28:14.184000,0 days 01:28:43.304000,0 days 01:29:06.155000,275.0,241.0,246.0,284.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:27:44.712000,,1,20.0,False,,False,True,2.923,0,355.0,0.0,0.23999999999999488
0 days 01:30:27.463000,TSU,22,0 days 00:01:21.331000,23.0,2.0,,,0 days 00:00:29.410000,0 days 00:00:29.033000,0 days 00:00:22.888000,0 days 01:29:35.565000,0 days 01:30:04.598000,0 days 01:30:27.486000,277.0,242.0,246.0,287.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:29:06.132000,,1,20.0,False,,False,True,3.105,0,355.0,0.0,0.15099999999999625
0 days 01:31:49.241000,TSU,22,0 days 00:01:21.778000,24.0,2.0,,,0 days 00:00:29.496000,0 days 00:00:29.193000,0 days 00:00:23.089000,0 days 01:30:56.982000,0 days 01:31:26.175000,0 days 01:31:49.264000,,244.0,246.0,,False,SOFT,4.0,True,Red Bull Racing,0 days 01:30:27.463000,,1,20.0,False,,False,True,2.939,0,355.0,0.0,0.597999999999999
0 days 01:33:11.072000,TSU,22,0 days 00:01:21.831000,25.0,2.0,,,0 days 00:00:29.586000,0 days 00:00:29.148000,0 days 00:00:23.097000,0 days 01:32:18.850000,0 days 01:32:47.998000,0 days 01:33:11.095000,279.0,243.0,245.0,,False,SOFT,5.0,True,Red Bull Racing,0 days 01:31:49.241000,,1,20.0,False,,False,True,2.817,0,355.0,0.0,0.6509999999999962
0 days 01:34:33.323000,TSU,22,0 days 00:01:22.251000,26.0,2.0,,,0 days 00:00:29.662000,0 days 00:00:29.394000,0 days 00:00:23.195000,0 days 01:33:40.757000,0 days 01:34:10.151000,0 days 01:34:33.346000,,243.0,246.0,286.0,False,SOFT,6.0,True,Red Bull Racing,0 days 01:33:11.072000,,1,20.0,False,,False,True,2.946,0,355.0,0.0,1.070999999999998
0 days 01:35:55.566000,TSU,22,0 days 00:01:22.243000,27.0,2.0,,,0 days 00:00:29.630000,0 days 00:00:29.456000,0 days 00:00:23.157000,0 days 01:35:02.976000,0 days 01:35:32.432000,0 days 01:35:55.589000,,242.0,247.0,288.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:34:33.323000,,1,20.0,False,,False,True,3.156,0,355.0,0.0,1.0629999999999882
0 days 01:37:17.894000,TSU,22,0 days 00:01:22.328000,28.0,2.0,,,0 days 00:00:29.668000,0 days 00:00:29.460000,0 days 00:00:23.200000,0 days 01:36:25.257000,0 days 01:36:54.717000,0 days 01:37:17.917000,280.0,241.0,246.0,,False,SOFT,8.0,True,Red Bull Racing,0 days 01:35:55.566000,,1,20.0,False,,False,True,3.006,0,355.0,0.0,1.1479999999999961
0 days 01:38:40.249000,TSU,22,0 days 00:01:22.355000,29.0,2.0,,,0 days 00:00:29.691000,0 days 00:00:29.386000,0 days 00:00:23.278000,0 days 01:37:47.608000,0 days 01:38:16.994000,0 days 01:38:40.272000,281.0,243.0,246.0,,False,SOFT,9.0,True,Red Bull Racing,0 days 01:37:17.894000,,1,20.0,False,,False,True,2.777,0,355.0,0.0,1.1749999999999972
0 days 01:40:03.052000,TSU,22,0 days 00:01:22.803000,30.0,2.0,,,0 days 00:00:29.638000,0 days 00:00:29.582000,0 days 00:00:23.583000,0 days 01:39:09.910000,0 days 01:39:39.492000,0 days 01:40:03.075000,,241.0,246.0,289.0,False,SOFT,10.0,True,Red Bull Racing,0 days 01:38:40.249000,,1,20.0,False,,False,True,2.049,0,355.0,0.0,1.6229999999999905
0 days 01:41:26.413000,TSU,22,0 days 00:01:23.361000,31.0,2.0,,,0 days 00:00:29.648000,0 days 00:00:29.985000,0 days 00:00:23.728000,0 days 01:40:32.723000,0 days 01:41:02.708000,0 days 01:41:26.436000,282.0,239.0,246.0,290.0,False,SOFT,11.0,True,Red Bull Racing,0 days 01:40:03.052000,,1,19.0,False,,False,True,1.42,0,355.0,0.0,2.1809999999999974
0 days 01:42:49.728000,TSU,22,0 days 00:01:23.315000,32.0,2.0,,,0 days 00:00:29.811000,0 days 00:00:29.900000,0 days 00:00:23.604000,0 days 01:41:56.247000,0 days 01:42:26.147000,0 days 01:42:49.751000,281.0,241.0,245.0,,False,SOFT,12.0,True,Red Bull Racing,0 days 01:41:26.413000,,1,19.0,False,,False,True,1.413,0,355.0,0.0,2.134999999999991
0 days 01:44:13.166000,TSU,22,0 days 00:01:23.438000,33.0,2.0,,,0 days 00:00:29.897000,0 days 00:00:29.899000,0 days 00:00:23.642000,0 days 01:43:19.648000,0 days 01:43:49.547000,0 days 01:44:13.189000,282.0,241.0,245.0,291.0,False,SOFT,13.0,True,Red Bull Racing,0 days 01:42:49.728000,,1,18.0,False,,False,True,1.367,0,355.0,0.0,2.2579999999999956
0 days 01:45:36.665000,TSU,22,0 days 00:01:23.499000,34.0,2.0,,,0 days 00:00:29.924000,0 days 00:00:29.929000,0 days 00:00:23.646000,0 days 01:44:43.113000,0 days 01:45:13.042000,0 days 01:45:36.688000,283.0,241.0,246.0,290.0,False,SOFT,14.0,True,Red Bull Racing,0 days 01:44:13.166000,,1,17.0,False,,False,True,1.38,0,355.0,0.0,2.3189999999999884
0 days 01:47:00.027000,TSU,22,0 days 00:01:23.362000,35.0,2.0,,,0 days 00:00:29.862000,0 days 00:00:29.801000,0 days 00:00:23.699000,0 days 01:46:06.550000,0 days 01:46:36.351000,0 days 01:47:00.050000,282.0,241.0,245.0,289.0,False,SOFT,15.0,True,Red Bull Racing,0 days 01:45:36.665000,,1,16.0,False,,False,True,1.516,0,355.0,0.0,2.181999999999988
0 days 01:48:22.988000,TSU,22,0 days 00:01:22.961000,36.0,2.0,,,0 days 00:00:29.905000,0 days 00:00:29.508000,0 days 00:00:23.548000,0 days 01:47:29.955000,0 days 01:47:59.463000,0 days 01:48:23.011000,281.0,243.0,247.0,288.0,False,SOFT,16.0,True,Red Bull Racing,0 days 01:47:00.027000,,1,16.0,False,,False,True,2.497,0,355.0,0.0,1.7809999999999917
0 days 01:49:48.297000,TSU,22,0 days 00:01:25.309000,37.0,2.0,,0 days 01:49:46.580000,0 days 00:00:29.853000,0 days 00:00:29.588000,0 days 00:00:25.868000,0 days 01:48:52.864000,0 days 01:49:22.452000,0 days 01:49:48.320000,,240.0,,,False,SOFT,17.0,True,Red Bull Racing,0 days 01:48:22.988000,,1,16.0,False,,False,False,4.5,0,355.0,0.0,4.128999999999991
0 days 01:51:28.884000,TSU,22,0 days 00:01:40.587000,38.0,3.0,0 days 01:50:08.125000,,0 days 00:00:48.125000,0 days 00:00:29.423000,0 days 00:00:23.039000,0 days 01:50:36.445000,0 days 01:51:05.868000,0 days 01:51:28.907000,276.0,242.0,248.0,,False,HARD,1.0,True,Red Bull Racing,0 days 01:49:48.297000,,1,19.0,False,,False,False,14.175,0,355.0,0.0,19.406999999999996
0 days 01:52:50.952000,TSU,22,0 days 00:01:22.068000,39.0,3.0,,,0 days 00:00:29.499000,0 days 00:00:29.435000,0 days 00:00:23.134000,0 days 01:51:58.406000,0 days 01:52:27.841000,0 days 01:52:50.975000,278.0,245.0,248.0,287.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:51:28.884000,,1,19.0,False,,False,True,1.962,0,355.0,0.0,0.887999999999991
0 days 01:54:12.186000,TSU,22,0 days 00:01:21.234000,40.0,3.0,,,0 days 00:00:29.373000,0 days 00:00:28.953000,0 days 00:00:22.908000,0 days 01:53:20.348000,0 days 01:53:49.301000,0 days 01:54:12.209000,280.0,245.0,249.0,289.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:52:50.952000,,1,19.0,False,,False,True,1.976,0,355.0,0.0,0.053999999999987836
0 days 01:55:33.603000,TSU,22,0 days 00:01:21.417000,41.0,3.0,,,0 days 00:00:29.374000,0 days 00:00:29.034000,0 days 00:00:23.009000,0 days 01:54:41.583000,0 days 01:55:10.617000,0 days 01:55:33.626000,,247.0,249.0,290.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:54:12.186000,,1,19.0,False,,False,True,2.033,0,355.0,0.0,0.23699999999999477
0 days 01:56:54.901000,TSU,22,0 days 00:01:21.298000,42.0,3.0,,,0 days 00:00:29.401000,0 days 00:00:28.974000,0 days 00:00:22.923000,0 days 01:56:03.027000,0 days 01:56:32.001000,0 days 01:56:54.924000,282.0,247.0,249.0,,False,HARD,5.0,True,Red Bull Racing,0 days 01:55:33.603000,,1,18.0,False,,False,True,2.009,0,355.0,0.0,0.117999999999995
0 days 01:58:16.470000,TSU,22,0 days 00:01:21.569000,43.0,3.0,,,0 days 00:00:29.625000,0 days 00:00:28.988000,0 days 00:00:22.956000,0 days 01:57:24.549000,0 days 01:57:53.537000,0 days 01:58:16.493000,,247.0,249.0,288.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:56:54.901000,,1,18.0,False,,False,True,2.103,0,355.0,0.0,0.3889999999999958
0 days 01:59:37.920000,TSU,22,0 days 00:01:21.450000,44.0,3.0,,,0 days 00:00:29.438000,0 days 00:00:28.970000,0 days 00:00:23.042000,0 days 01:58:45.931000,0 days 01:59:14.901000,0 days 01:59:37.943000,,246.0,247.0,289.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:58:16.470000,,1,18.0,False,,False,True,2.11,0,355.0,0.0,0.269999999999996
0 days 02:01:01.314000,TSU,22,0 days 00:01:23.394000,45.0,3.0,,,0 days 00:00:30.908000,0 days 00:00:29.460000,0 days 00:00:23.026000,0 days 02:00:08.851000,0 days 02:00:38.311000,0 days 02:01:01.337000,,245.0,248.0,288.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:59:37.920000,,1,18.0,False,,False,True,4.145,0,355.0,0.0,2.2139999999999986
0 days 02:02:22.494000,TSU,22,0 days 00:01:21.180000,46.0,3.0,,,0 days 00:00:29.411000,0 days 00:00:28.937000,0 days 00:00:22.832000,0 days 02:01:30.748000,0 days 02:01:59.685000,0 days 02:02:22.517000,281.0,245.0,250.0,290.0,True,HARD,9.0,True,Red Bull Racing,0 days 02:01:01.314000,,1,18.0,False,,False,True,4.285,0,355.0,0.0,0.0
0 days 02:03:44.294000,TSU,22,0 days 00:01:21.800000,47.0,3.0,,,0 days 00:00:29.504000,0 days 00:00:29.208000,0 days 00:00:23.088000,0 days 02:02:52.021000,0 days 02:03:21.229000,0 days 02:03:44.317000,280.0,246.0,250.0,,False,HARD,10.0,True,Red Bull Racing,0 days 02:02:22.494000,,1,18.0,False,,False,True,1.918,0,355.0,0.0,0.6199999999999903
0 days 02:05:06.228000,TSU,22,0 days 00:01:21.934000,48.0,3.0,,,0 days 00:00:29.522000,0 days 00:00:29.213000,0 days 00:00:23.199000,0 days 02:04:13.839000,0 days 02:04:43.052000,0 days 02:05:06.251000,281.0,245.0,250.0,291.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:03:44.294000,,1,17.0,False,,False,True,1.96,0,355.0,0.0,0.7539999999999907
0 days 02:06:32.460000,TSU,22,0 days 00:01:26.232000,49.0,3.0,,,0 days 00:00:30.581000,0 days 00:00:32.037000,0 days 00:00:23.614000,0 days 02:05:36.832000,0 days 02:06:08.869000,0 days 02:06:32.483000,282.0,236.0,248.0,293.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:05:06.228000,,1,18.0,False,,False,True,4.066,0,355.0,0.0,5.0519999999999925
0 days 02:07:54.821000,TSU,22,0 days 00:01:22.361000,50.0,3.0,,,0 days 00:00:29.736000,0 days 00:00:29.435000,0 days 00:00:23.190000,0 days 02:07:02.219000,0 days 02:07:31.654000,0 days 02:07:54.844000,281.0,246.0,250.0,291.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:06:32.460000,,1,18.0,False,,False,True,5.324,0,355.0,0.0,1.1809999999999974
0 days 02:09:16.756000,TSU,22,0 days 00:01:21.935000,51.0,3.0,,,0 days 00:00:29.541000,0 days 00:00:29.263000,0 days 00:00:23.131000,0 days 02:08:24.385000,0 days 02:08:53.648000,0 days 02:09:16.779000,,245.0,250.0,290.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:07:54.821000,,1,18.0,False,,False,True,4.853,0,355.0,0.0,0.7549999999999955
0 days 02:10:40.846000,TSU,22,0 days 00:01:24.090000,52.0,3.0,,,0 days 00:00:30.574000,0 days 00:00:30.399000,0 days 00:00:23.117000,0 days 02:09:47.353000,0 days 02:10:17.752000,0 days 02:10:40.869000,188.0,244.0,250.0,,False,HARD,15.0,True,Red Bull Racing,0 days 02:09:16.756000,,1,17.0,False,,False,True,8.634,0,355.0,0.0,2.9099999999999966
0 days 02:12:03.635000,TSU,22,0 days 00:01:22.789000,53.0,3.0,,,0 days 00:00:29.871000,0 days 00:00:29.741000,0 days 00:00:23.177000,0 days 02:11:10.740000,0 days 02:11:40.481000,0 days 02:12:03.658000,282.0,244.0,250.0,,False,HARD,16.0,True,Red Bull Racing,0 days 02:10:40.846000,,1,18.0,False,,False,True,2.444,0,355.0,0.0,1.6089999999999947
0 days 02:13:25.565000,TSU,22,0 days 00:01:21.930000,54.0,3.0,,,0 days 00:00:29.517000,0 days 00:00:29.339000,0 days 00:00:23.074000,0 days 02:12:33.175000,0 days 02:13:02.514000,0 days 02:13:25.588000,281.0,248.0,250.0,,False,HARD,17.0,True,Red Bull Racing,0 days 02:12:03.635000,,1,18.0,False,,False,True,4.107,0,355.0,0.0,0.75
0 days 02:14:47.193000,TSU,22,0 days 00:01:21.628000,55.0,3.0,,,0 days 00:00:29.338000,0 days 00:00:29.276000,0 days 00:00:23.014000,0 days 02:13:54.926000,0 days 02:14:24.202000,0 days 02:14:47.216000,,246.0,252.0,291.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:13:25.565000,,1,18.0,False,,False,True,5.275,0,355.0,0.0,0.4479999999999933
0 days 02:16:08.714000,TSU,22,0 days 00:01:21.521000,56.0,3.0,,,0 days 00:00:29.475000,0 days 00:00:29.154000,0 days 00:00:22.892000,0 days 02:15:16.691000,0 days 02:15:45.845000,0 days 02:16:08.737000,279.0,248.0,249.0,290.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:14:47.193000,,1,18.0,False,,False,True,6.255,0,355.0,0.0,0.340999999999994
0 days 02:17:30.122000,TSU,22,0 days 00:01:21.408000,57.0,3.0,,,0 days 00:00:29.380000,0 days 00:00:29.057000,0 days 00:00:22.971000,0 days 02:16:38.117000,0 days 02:17:07.174000,0 days 02:17:30.145000,281.0,247.0,249.0,289.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:16:08.714000,,1,18.0,False,,False,True,6.802,0,355.0,0.0,0.22799999999999443
0 days 02:18:51.794000,TSU,22,0 days 00:01:21.672000,58.0,3.0,,,0 days 00:00:29.456000,0 days 00:00:29.166000,0 days 00:00:23.050000,0 days 02:17:59.601000,0 days 02:18:28.767000,0 days 02:18:51.817000,278.0,247.0,250.0,,False,HARD,21.0,True,Red Bull Racing,0 days 02:17:30.122000,,1,18.0,False,,False,True,5.843,0,355.0,0.0,0.4919999999999902
0 days 02:20:13.094000,TSU,22,0 days 00:01:21.300000,59.0,3.0,,,0 days 00:00:29.391000,0 days 00:00:28.954000,0 days 00:00:22.955000,0 days 02:19:21.208000,0 days 02:19:50.162000,0 days 02:20:13.117000,281.0,247.0,250.0,292.0,False,HARD,22.0,True,Red Bull Racing,0 days 02:18:51.794000,,1,18.0,False,,False,True,5.429,0,355.0,0.0,0.11999999999999034
0 days 02:21:34.646000,TSU,22,0 days 00:01:21.552000,60.0,3.0,,,0 days 00:00:29.345000,0 days 00:00:29.204000,0 days 00:00:23.003000,0 days 02:20:42.462000,0 days 02:21:11.666000,0 days 02:21:34.669000,279.0,245.0,252.0,291.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:20:13.094000,,1,18.0,False,,False,True,4.739,0,355.0,0.0,0.3719999999999999
0 days 02:22:56.104000,TSU,22,0 days 00:01:21.458000,61.0,3.0,,,0 days 00:00:29.378000,0 days 00:00:29.036000,0 days 00:00:23.044000,0 days 02:22:04.047000,0 days 02:22:33.083000,0 days 02:22:56.127000,282.0,248.0,251.0,292.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:21:34.646000,,1,18.0,False,,False,True,3.299,0,355.0,0.0,0.2779999999999916
0 days 02:24:17.943000,TSU,22,0 days 00:01:21.839000,62.0,3.0,,,0 days 00:00:29.441000,0 days 00:00:29.232000,0 days 00:00:23.166000,0 days 02:23:25.568000,0 days 02:23:54.800000,0 days 02:24:17.966000,283.0,247.0,250.0,,False,HARD,25.0,True,Red Bull Racing,0 days 02:22:56.104000,,1,18.0,False,,False,True,2.562,0,355.0,0.0,0.6589999999999918
0 days 02:25:40.005000,TSU,22,0 days 00:01:22.062000,63.0,3.0,,,0 days 00:00:29.473000,0 days 00:00:29.366000,0 days 00:00:23.223000,0 days 02:24:47.439000,0 days 02:25:16.805000,0 days 02:25:40.028000,,249.0,250.0,291.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:24:17.943000,,1,18.0,False,,False,True,1.699,0,355.0,0.0,0.8819999999999908
0 days 02:27:02.684000,TSU,22,0 days 00:01:22.679000,64.0,3.0,,,0 days 00:00:29.488000,0 days 00:00:29.585000,0 days 00:00:23.606000,0 days 02:26:09.516000,0 days 02:26:39.101000,0 days 02:27:02.707000,284.0,246.0,254.0,294.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:25:40.005000,,1,18.0,False,,False,True,0.757,1,355.0,-61.0,1.4989999999999952
0 days 02:28:25.269000,TSU,22,0 days 00:01:22.585000,65.0,3.0,,,0 days 00:00:29.521000,0 days 00:00:29.794000,0 days 00:00:23.270000,0 days 02:27:32.228000,0 days 02:28:02.022000,0 days 02:28:25.292000,285.0,244.0,256.0,309.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:27:02.684000,,1,18.0,False,,False,True,0.813,1,355.0,-46.0,1.404999999999987
